id,judul,ringkasan,popularitas,dewasa,original_language,id_negara,negara,id_perusahaan,perusahaan,negara_asal_perusahaan,durasi,pendapatan,tanggal_rilis,jumlah_vote,vote_rata_rata,sertifikasi,id_imdb,tahun_rilis
651467,Empat Brewok dari Goa Sanggreng,"Seorang bayi diselamatkan Eyang Sinto Gendeng (Cherry Ivonne), karena kedua orangtuanya dibunuh Mahesabirawa (Yan Bastian), yang marah pacarnya dikawini orang lain. Bayi itu dilatih silat dan diberi senjata sakti, berupa sebuah kapak. Ia bernama Wiro Sableng (Tonny Hidayat). Lalu ia mencari pembunuh ayahnya yang dikabarkan sudah mati. Tinggal anak buahnya yang dipimpin Kalingundil (Gino Makasutji). Sementara itu ada empat orang yang dikenal sebagai Empat Brewok dari Goa Sanggreng, juga mencari Kalingundil dengan alasan ingin balas dendam juga. Maka terjadi perkelahian tiga pihak. Wiro Sableng menang, tapi pacarnya, Nilamsuri (Susan Aryani), anak Kalingundil, meninggal.",0.6,False,id,,,,,,0,0,1988-01-01,0,0.0,,,1988
651459,Malaikat Bayangan,"Jansen (Johan Moosdijk), tuan tanah Belanda menetap di Jawa bersama putrinya, Lorena (Tanty Aditianti). Sementara itu perampokan dan perampasan tanah terjadi atas nama Jansen. Kelompok Malaikat Bayangan mencurigai Jansen. Salah satu anggotanya, Thomas (Barry Prima), disuruh menyelidiki. Setelah berbagai peristiwa dan banyak perkelahian, ketahuanlah bahwa dalang dari semuanya adalah Burisrawa (HIM Damsjik), yang memperalat Iblis Merah (Sutrisno Wijaya), yang ingin menyingkirkan semua pendekar. Duel terakhir dengan Iblis Merah dimenangkan Thomas.",0.6,False,id,,,,,,0,0,1988-01-01,0,0.0,,,1988
650939,"Bella, Perempuan di Kamar No. 2",,0.6,False,id,ID,Indonesia,125741.0,Selenophile Project,,16,0,2019-09-22,0,0.0,,,2019
650689,Mountain Song,,0.6,False,id,ID,Indonesia,95385.0,Fourcolours Films,ID,76,0,2019-06-17,0,0.0,SU,tt10428354,2019
650637,เพื่อนเป็นอีกคนหนึ่ง,Ton dan Champ belajar bersama di sekolah teknik dan menjalani kisah cinta rahasia.,0.6,False,id,,,,,,33,0,2017-05-24,1,5.0,,tt9379042,2017
649366,Saya Duluan Dong,,0.6,False,id,ID,Indonesia,16514.0,Soraya Intercine Films,ID,83,0,1994-01-01,0,0.0,,,1994
649289,Persembahan Terakhir the Movie,,0.6,False,id,ID,Indonesia,125497.0,Black White Pictures,,125,0,2015-06-04,0,0.0,,,2015
649251,Cinta Setaman,,0.6,False,id,ID,Indonesia,49163.0,Imajika Films,,100,0,2008-10-16,0,0.0,,,2008
648997,Malaikat Kecil,"Budi (Dwi Sasono), yang menderita autisme, datang ke Jakarta bersama keluarganya untuk mencoba peruntungannya. Dia mencoba menepati janji untuk membeli pakaian baru untuk anak-anaknya, Ruth (Rachel Patricia) dan Iyan (Delon), jika mereka dapat melewati puasa sebulan penuh selama bulan Ramadhan. Nasib memiliki pembicaraan lain. Sepeda yang digunakan untuk mengantarnya berkeliling menjual ikan ditabrak oleh mobil yang membawa orang kaya. Ketika mendekati Lebaran, tiba-tiba Iyan terserang demam berdarah dan harus dirawat di yayasan kesehatan.",0.6,False,id,,,,,,93,0,2015-10-08,0,0.0,SU,,2015
648650,Janji Hati,,0.6,False,id,ID,Indonesia,90862.0,PT Bumi Prasidhi Bi-Epsi,,114,0,2015-02-05,1,5.0,,,2015
648646,Sebelah Mata,,0.6,False,id,ID,Indonesia,124476.0,Reload Pictures,,116,0,2008-08-07,0,0.0,,,2008
648523,Hotline 666: Delivery to Hell,,0.6,False,id,ID,Indonesia,64759.0,Sentra Films,ID,89,0,2014-05-22,0,0.0,,,2014
648519,13 (Tigabelas),,0.6,False,id,ID,Indonesia,64759.0,Sentra Films,ID,94,0,2014-09-18,0,0.0,,,2014
648516,Hantu juga Selfie,,0.6,False,id,ID,Indonesia,64759.0,Sentra Films,ID,93,0,2014-11-13,0,0.0,,,2014
648499,Rumah Bekas Kuburan,,0.6,False,id,ID,Indonesia,64759.0,Sentra Films,ID,85,0,2012-02-02,0,0.0,,,2012
648498,Kutukan Arwah Santet,,0.6,False,id,ID,Indonesia,64759.0,Sentra Films,ID,81,0,2012-09-27,1,5.5,,,2012
648414,Kok Putusin Gue,,0.6,False,id,ID,Indonesia,90391.0,Studio Sembilan Production,ID,104,0,2015-03-12,0,0.0,,,2015
648409,Pacarku Kuntilanak Kembar,,0.6,False,id,ID,Indonesia,90391.0,Studio Sembilan Production,ID,80,0,2012-10-18,0,0.0,,,2012
648057,"Lihat Boleh, Pegang Jangan",,0.6,False,id,ID,Indonesia,10657.0,Maxima Pictures,ID,96,0,2010-09-08,0,0.0,,,2010
647988,Pocong Pasti Berlalu,,0.6,False,id,ID,Indonesia,64837.0,Mitra Pictures,,78,0,2014-03-27,0,0.0,,,2014
647984,3 Cewek Petualang,,0.6,False,id,ID,Indonesia,64837.0,Mitra Pictures,,83,0,2013-10-31,0,0.0,,tt11663928,2013
647810,Jodoh Boleh Diatur,,0.6,False,id,ID,Indonesia,125255.0,PT Garuda Film,,97,0,1988-01-01,0,0.0,,,1988
647806,Untukmu Indonesiaku,,0.6,False,id,ID,Indonesia,99680.0,PT Nusantara Film,ID,103,0,1980-09-12,0,0.0,,,1980
647791,Terang Bulan di Tengah Hari,,0.6,False,id,,,,,,104,0,1988-01-01,0,0.0,,,1988
647768,工寮,,0.6,False,id,TW,Taiwan,,,,53,0,2018-10-06,0,0.0,,tt12113856,2018
647741,Mengejar Setan,,0.6,False,id,ID,Indonesia,64837.0,Mitra Pictures,,74,0,2013-12-19,0,0.0,,,2013
647738,Enak Sama Enak,,0.6,False,id,ID,Indonesia,64837.0,Mitra Pictures,,80,0,2012-04-05,0,0.0,,,2012
647736,Bangkit dari Kubur,,0.6,False,id,ID,Indonesia,64837.0,Mitra Pictures,,72,0,2012-06-21,0,0.0,,tt2254068,2012
647733,Dendam dari Kuburan,,0.6,False,id,ID,Indonesia,64837.0,Mitra Pictures,,74,0,2012-06-21,0,0.0,,,2012
647378,Cipali Km 182,,0.6,False,id,ID,Indonesia,65114.0,K2K Production,ID,80,0,2016-04-21,0,0.0,,,2016
647373,Humor Baper,,0.6,False,id,ID,Indonesia,65114.0,K2K Production,ID,104,0,2016-10-06,0,0.0,,,2016
647361,Jokowi Adalah Kita,,0.6,False,id,ID,Indonesia,65114.0,K2K Production,ID,80,0,2014-11-20,0,0.0,,,2014
647357,Dendam Arwah Rel Bintaro,,0.6,False,id,ID,Indonesia,65114.0,K2K Production,ID,77,0,2013-10-17,0,0.0,,,2013
647356,Kafan Sundel Bolong,,0.6,False,id,ID,Indonesia,65114.0,K2K Production,ID,81,0,2012-01-26,0,0.0,,,2012
647348,Rayuan Arwah Penasaran,,0.6,False,id,ID,Indonesia,65114.0,K2K Production,ID,75,0,2010-05-20,1,5.0,,,2010
647305,Best Friend?,,0.6,False,id,ID,Indonesia,5344.0,MD Pictures,ID,88,0,2008-06-26,0,0.0,13+,tt1241201,2008
647177,Rumah Ketujuh,"Lintang dan Cakra adalah teman baik sejak kecil. Mereka menjalankan toko penyewaan video dan mereka berencana untuk membuka bioskop rumah seni. Lintang sangat percaya pada astrologi, jadi dia mencari seorang pria Taurus sebagai belahan jiwa ketika dia mencapai usia 25. Tapi Cakra percaya pada interpretasi mimpi karena dia selalu melihat gadis yang sama dalam mimpinya, tetapi dia tidak bisa melihatnya dengan jelas. Lintang percaya bahwa belahan jiwanya adalah Arman, dan Cakra percaya bahwa belahan jiwanya adalah Alina. Keduanya terbukti salah ketika mereka akhirnya menemukan satu sama lain sebagai belahan jiwa mereka yang sebenarnya.",0.6,False,id,ID,Indonesia,63784.0,Miles Films,ID,84,0,2003-02-14,0,0.0,,tt0350070,2003
647166,Mas Suka Masukin Aja,,0.6,False,id,ID,Indonesia,65114.0,K2K Production,ID,84,0,2008-11-27,0,0.0,,,2008
647068,Skandal Cinta Babi Ngepet,,0.6,False,id,ID,Indonesia,65114.0,K2K Production,ID,91,0,2008-03-27,0,0.0,,,2008
647058,Anda Puas Saya Loyo,,0.6,False,id,ID,Indonesia,65114.0,K2K Production,ID,86,0,2008-07-10,0,0.0,,,2008
646826,Gaby dan Lagunya,,0.6,False,id,ID,Indonesia,117691.0,Batavia Pictures,ID,85,0,2010-11-04,0,0.0,,,2010
646823,te[rekam],,0.6,False,id,ID,Indonesia,117691.0,Batavia Pictures,ID,75,0,2010-03-18,0,0.0,,tt1631824,2010
646805,Mupeng (Muka Pengen),,0.6,False,id,,,7872.0,Rapi Films,ID,88,0,2008-10-23,0,0.0,,,2008
646772,XL: Extra Large,,0.6,False,id,ID,Indonesia,14140.0,Starvision Plus,ID,93,0,2008-02-06,0,0.0,,,2008
646762,Summer Breeze,,0.6,False,id,ID,Indonesia,14140.0,Starvision Plus,ID,97,0,2008-05-15,0,0.0,,,2008
646729,Pocong Kesetanan!,,0.6,False,id,ID,Indonesia,72907.0,Jelita Alip Film,,76,0,2011-12-29,0,0.0,,,2011
646724,Mr. Bean Kesurupan Depe,,0.6,False,id,ID,Indonesia,65114.0,K2K Production,ID,76,0,2012-06-07,0,0.0,,,2012
646722,Kungfu Pocong Perawan,,0.6,False,id,ID,Indonesia,65114.0,K2K Production,ID,77,0,2012-04-12,0,0.0,,,2012
646510,Aeri,,0.6,False,id,ID,Indonesia,125080.0,Commov,,17,0,2018-12-29,0,0.0,13+,,2018
646506,Putih Abu-Abu dan Sepatu Kets,,0.6,False,id,ID,Indonesia,64837.0,Mitra Pictures,,85,0,2009-10-29,0,0.0,R,,2009
646502,Jeritan Danau Terlarang (Situ Gintung),,0.6,False,id,ID,Indonesia,65114.0,K2K Production,ID,78,0,2013-03-07,0,0.0,D,,2013
646498,Pantai Selatan,,0.6,False,id,ID,Indonesia,64759.0,Sentra Films,ID,85,0,2013-09-26,0,0.0,D,,2013
646489,Cermin Penari Jaipong,,0.6,False,id,ID,Indonesia,78889.0,BIC Pictures,ID,90,0,2014-11-13,0,0.0,13+,,2014
646471,"Rayya, Cahaya Di Atas Cahaya",,0.6,False,id,ID,Indonesia,51419.0,Pic[k]lock Production,,118,0,2012-09-20,0,0.0,R,tt2455428,2012
646467,Ibu Maafkan Aku,,0.6,False,id,ID,Indonesia,125071.0,Onasis Media Intertaimen,,120,0,2016-11-10,0,0.0,13+,,2016
646259,Hatiku Di Skakmat By You,"Ceritanya tentang Bayu (24) nyaris lenyap dikeroyok warga sekampung setelah dituduh mencuri ayam. Dia sakit hati karena keadaan ekonomi yang rendah seringkali mendapatkan diskriminasi dan penghinaan. Dengan segenap tekad, Bayu merantau ke Jakarta untuk mewujudkan mimpinya jadi artis dan berharap warga kampungnya dilanda sesal.",0.6,False,id,,,125034.0,StarVision Production,,0,0,2019-05-04,0,0.0,,,2019
646258,From Gadungan Jadi Tunangan,"Hardi Fadillah mengalami hilang ingatan setelah ditabrak oleh Glenca Chysara. Pasca hilang ingatan, anehnya Hardi malah merasa kalau dirinya adalah seorang dokter padahal dirinya hanya seorang tukang bakso.",0.6,False,id,,,125034.0,StarVision Production,,0,0,2019-04-24,0,0.0,,,2019
646257,Cinta Monyet Never Forget,"Hendra (Ricky Harun) dan Jennifer (Glenca Chysara) adalah teman dimasa kecil dahulu, namun karena Hendra yang justru dekat dengan cewek lainnya membuat Jenni kecewa dan mulai sejak itu mereka saling berpisah sampai dewasa.",0.6,False,id,,,,,,0,0,2019-05-01,0,0.0,,,2019
645715,Pengakuan Seorang Pelacur,"Ketika Alisa, seorang gadis desa yang cantik, telah menyerahkan semua miliknya kepada Bayu, tunangannya, ia melarikan diri untuk menikahi gadis lain, yang lebih kaya. Dia pergi ke Jakarta untuk mencari teman masa kecilnya, Rachel, untuk melupakan Bayu. Kemudian dia bertemu Chiko, seorang anak jalanan, yang dia temukan ramah tetapi dia kembali kecewa. Chiko mengobatinya dan menjual Alisa ke orang kaya. Alisa sekarang menyadari bahwa segalanya berputar di sekitar uang sehingga ia menjadi pelacur yang berhati dingin, dan mengubah namanya menjadi Jenny. Kemudian dia bertemu Michael, seorang pria yang mencintainya dengan tulus dan dia melamarnya tanpa mengetahui profesi aslinya.",0.6,False,id,ID,Indonesia,125491.0,MM Creations,,83,0,2010-11-19,0,0.0,,,2010
645711,Ketika,"Banyak eksekutif konglomerat memilih untuk bunuh diri ketika mereka bangkrut atau ditangkap karena korupsi. Tajir, yang merupakan kasus seperti itu, membatalkan rencananya untuk bunuh diri, ketika ia mengingat istri dan putrinya, Mutiara. Kebangkrutannya dalam bisnis menyebabkan kemiskinan, ketika semua propertinya disita. Tajir kemudian menjadi sopir bajaj, sementara istrinya membuka warung.",0.6,False,id,,,,,,113,0,2004-12-16,0,0.0,,,2004
645642,Cinta Cuma Sepenggal Dusta,,0.6,False,id,,,,,,88,0,1986-01-01,0,0.0,,,1986
644779,Dial,,0.6,False,id,,,,,,25,0,2017-11-24,0,0.0,,,2017
644243,Sampai Ujung Dunia,"Gilang (Gading Marten), Daud (Dwi Sasono) dan Anissa (Renata Kusmanto) adalah teman masa kecil. Mereka memiliki latar belakang yang berbeda. Anissa memiliki mimpi keliling dunia yang dijanjikan dua saudara lelakinya untuk menjadi kenyataan. Tumbuh sebagai remaja, Daud dan Gilang mulai menyadari bahwa perasaan mereka terhadap Anissa telah berubah menjadi cinta.",0.6,False,id,,,,,,97,0,2012-03-08,0,0.0,,,2012
644214,31,,0.6,False,id,ID,Indonesia,124039.0,GENFLIX,,95,0,2019-10-31,1,4.0,17+,,2019
644071,Vina Bilang Cinta,"Pada usia 24, Cillia Yulia tumbuh menjadi gadis yang keras kepala dan pesimistis. Suatu hari, Tri, seorang lelaki berusia 25 tahun dari desa yang menyukai lagu-lagu Vina Panduwinata, ingin mencoba peruntungannya di Jakarta sebagai penyanyi. Nasib menyatukan mereka. Cillia harus membantu Tri dalam mengejar karier musiknya. Memang menjadi tugas yang sangat sulit karena Cillia menentang segala sesuatu yang diyakini Tri.",0.6,False,id,ID,Indonesia,69003.0,MNC Pictures,ID,95,0,2005-08-18,0,0.0,,tt1008735,2005
644069,Kata Maaf Terakhir,"Darma menghadapi bulan terakhir hidupnya. Untuk mati dengan damai, ia ingin berdoa lima kali sehari, puasa selama sebulan penuh, dan menerima pengampunan dari mantan istrinya Dania dan dua anaknya, Reza dan Lara, yang ia tinggalkan setelah menghamili Alina, teman Dania. Hanya keinginan terakhir Darma yang belum terpenuhi sampai dia secara tidak sengaja bertemu Lara. Tetapi dia menolak keinginan rekonsiliasi ayahnya meskipun jauh di dalam hatinya, dia benar-benar merindukan kesempatan di mana dia dapat merangkul ayahnya lagi. Kemudian Darma mengungkapkan kepadanya bahwa dia sedang sekarat.",0.6,False,id,,,,,,95,0,2009-08-27,0,0.0,,,2009
643467,Setan Facebook,"Farah, 19, terobsesi oleh Facebook. Cici, sahabatnya, dan Nauvam, pacarnya, sering mengingatkannya untuk meluangkan waktu dari pembaruan terus-menerus atas pikirannya. Ketika Farah diundang untuk mengonfirmasi permintaan pertemanan dari Mira Anindhita, ia mengabaikannya. Tetapi teman-temannya, yang menanggapinya, jatuh ke kematian tragis yang tiba-tiba. Jadi Farah meminta Roni, seorang hacker, untuk melacak profil misterius yang mungkin menjadi penyebab kematian baru-baru ini. Selain itu, Farah bertemu Nenek Pujo, yang dikatakan menjadi kunci dari segalanya. Namun, Farah masih tidak bisa tenang, karena waktu juga hampir habis baginya.",0.6,False,id,,,,,,85,0,2010-10-21,0,0.0,,,2010
643459,Berkelana II,"Budi alias Rhoma (Rhoma Irama) yang diusir di tengah jalan yang dihujani pengendara motor. Kawan-kawan Budi saat masih mengamen kebetulan menemukan Budi terluka. Budi dibawa kembali ke penginapan mereka dan dirawat. Sementara itu Ani (Yatie Octavia) harus berusaha mencari. Kebetulan, suatu hari di jalan dia bertemu dengan teman-teman Budi. Maka Ani bertemu Budi yang sedang sakit. Mereka kemudian sering bertemu sampai Surya mencurigai dan menangkap Ani di pondok Budi. Ani diseret pulang. Budi mengundang teman-temannya untuk berhenti bermain musik untuk mengemis. Dia sendiri adalah seorang sopir taksi, teman-temannya menjual koran, bekerja sebagai pekerja bangunan dll. Dan tiba-tiba Budi menyamar dengan kumis tebal dan kaca gelap muncul di rumah Ani, mengatakan bahwa kata temannya Ani ingin belajar piano. Jadi kencan gratis di rumah Ani. Sementara itu seorang penumpang taksi, yang mendengar Budi bernyanyi.",0.6,False,id,ID,Indonesia,135141.0,PT Naviri Film Production,,76,0,1978-09-14,0,0.0,,,1978
643456,Berkelana,"Subrata (Rachmat Hidayat), pengusaha dan ayah Rhoma (Rhoma Irama) di Bandung, mengarahkan putranya untuk menjadi lulusan ekonomi. Rhoma mengikuti sambil mengejar hasrat bermusik. Musik ini dilarang oleh Subrata, untuk sering konflik dan puncaknya ketika gitar favorit Rhoma dihancurkan oleh ayahnya dan dia dikeluarkan dari rumah. Kemudian Rhoma pergi ke Jakarta dan mengaku sebagai Budi. Dia tinggal dan bergaul dengan kelompok bernyanyi. Ketika salah satu temannya sakit parah dan membutuhkan banyak uang, dan permintaan bantuan ayahnya ditolak, Budi mengambil tas Ani (Yatie Octavia) yang disuruh oleh ayahnya untuk mengurus surat-surat rumah.",0.6,False,id,ID,Indonesia,135141.0,PT Naviri Film Production,,121,0,1978-09-17,0,0.0,,,1978
643299,Misteri Hantu Selular,,0.6,False,id,ID,Indonesia,,,,0,0,2011-03-24,0,0.0,,tt1930408,2011
643173,Sepatu Dahlan,"Cerita dari novel berjudul sama yaitu Sepatu Dahlan, yang berkisah tentang Dahlan Iskan, dia adalah seorang mantan Menteri BUMN indonesia yang semasa kecil hidupnya amatlah sulit dan sederhana, dia terus berjuang untuk tetap bisa belajar demi cita-cita serta membanggakan orang tuanya.",0.6,False,id,,,,,,98,0,2014-04-10,0,0.0,,,2014
643168,My Last Love,"Angel (Donita) percaya bahwa cinta sejatinya adalah Hendra (Ajun Perwira). Namun, musibah tragis menimpanya. Mobil mewah yang dikendarai Martin (Evan Sanders), menabraknya. Martin bukannya menolong tetapi malah kabur. Angel selamat, tapi kenyataan pahit harus diterimanya. Kedua kakinya cacat, dan Angel semakin terpukul oleh sikap Hendra yang menghilang begitu saja tanpa kabar setelah mengetahui keadaan Angel.",0.6,False,id,ID,Indonesia,5344.0,MD Pictures,ID,91,0,2012-01-19,2,6.5,,,2012
642865,"Oh, My God!","Ipin adalah siswa sekolah menengah yang dianggap tua dibandingkan teman-teman sekelasnya. Karena masalah keuangan, ia selalu terlambat mendaftar ke sekolah. Tetapi ia memiliki bakat menyanyi yang unik, karena ia bernyanyi seperti Broery Pesolima, penyanyi papan atas di era 70-an. Kemudian Ipin jatuh cinta pada Tiara, seorang gadis cantik, kaya, dan pintar. Tapi Tiara adalah pacar Marco, kapten tim bola basket sekolah dan juara sampul favorit di majalah. Sekarang Marco akan melakukan apa saja untuk menghapus Ipin dari sekolah.",0.6,False,id,,,,,,0,0,2008-08-01,0,0.0,,tt1293609,2008
642860,Kalau Cinta Jangan Cengeng,"Boy, seorang bintang film terkenal, memiliki masa lalu yang kelam, karena ia terlibat dalam kecelakaan mobil yang menewaskan dua orang. Kemudian, ia menjadi Duta Besar untuk kampanye Anti Narkoba dan memberikan ceramah di pusat rehabilitasi. Di sana ia melihat seorang pecandu yang menyerupai orang yang meninggal dalam kecelakaan bertahun-tahun yang lalu. Dia adalah Yani, putri pasangan yang sudah meninggal, yang dia selamatkan dalam kecelakaan itu. Karena merasa bersalah, Boy mencoba membantu Yani untuk pulih dari kecanduannya. Kemudian Yani melarikan diri dari pusat dan mulai menggunakan narkoba lagi dengan Felix, pengedarnya. Boy menemukannya dan membawanya pulang. Ini membuat pacar Boy, Luna, marah. Tetapi ketika hubungan Boy dengan Yani semakin dekat, mantan manajer Boy, Ahmad, memberi tahu Yani bahwa Boy yang membunuh orangtuanya.",0.6,False,id,,,,,,112,0,2008-02-12,0,0.0,,tt1356800,2008
642855,Issue,"Linda melamar pekerjaan sebagai reporter TV. Dalam perjalanannya ke sana, dia menyaksikan kematian seorang wanita dan tanpa dia sadari, korban memasukkan mini disc ke dalam tas Linda, sebelum meninggal. Disk mini berisi gambar wanita yang sekarat di jalan. Kemudian gambar dalam disk mini disiarkan, dengan Linda bertindak sebagai presenter. Pembunuh menonton laporan berita dan menjadikan Linda target berikutnya.",0.6,False,id,ID,Indonesia,,,,92,0,2005-08-25,1,6.0,,tt1008688,2005
642656,Rembulan Tenggelam di Wajahmu,,0.6,False,id,ID,Indonesia,84442.0,MAX Pictures,ID,93,0,2019-12-12,3,6.3,13+,tt11307426,2019
642404,If This Is My Story,,0.6,False,id,ID,Indonesia,,,,75,0,2018-12-01,0,0.0,,,2018
642344,Zharfa,,0.6,False,id,ID,Indonesia,124509.0,Mr. Rius Production,,96,0,2019-10-24,0,0.0,13+,tt11143200,2019
642129,Nakalnya Anak Muda,,0.6,False,id,ID,Indonesia,64837.0,Mitra Pictures,,74,0,2010-07-29,0,0.0,D,tt1718842,2010
642066,Pengantin Topeng,,0.6,False,id,ID,Indonesia,173473.0,Besinema,,92,0,2010-07-15,0,0.0,,tt1718856,2010
641085,Drakula Cinta,,0.6,False,id,ID,Indonesia,124354.0,Putra Kusuma Production,,77,0,2014-01-23,0,0.0,17+,,2014
640968,Penyimpangan Sex,,0.6,False,id,,,,,,0,0,1996-07-10,0,0.0,,,1996
640754,Tarzan Ke Kota,,0.6,False,id,,,,,,89,0,2008-12-04,0,0.0,,,2008
640753,The God Babe,,0.6,False,id,,,,,,89,0,2010-03-25,0,0.0,,,2010
640749,Ngebut Kawin,,0.6,False,id,ID,Indonesia,5344.0,MD Pictures,ID,89,0,2010-02-11,0,0.0,,,2010
640420,"Cin... Tetangga Gue, Kuntilanak!",,0.6,False,id,,,8818.0,Vincent Pictures,,82,0,2010-12-09,0,0.0,,tt1817684,2010
640415,Hantu Binal Jembatan Semanggi,,0.6,False,id,ID,Indonesia,65114.0,K2K Production,ID,71,0,2009-11-19,1,5.0,,tt1556159,2009
640216,Across Gender,,0.6,False,id,,,,,,24,0,2016-08-10,0,0.0,,,2016
638986,Rumah Jagal,,0.6,False,id,ID,Indonesia,124039.0,GENFLIX,,95,0,2019-10-17,1,5.0,,,2019
638775,Tragedi Bintaro,,0.6,False,id,ID,Indonesia,115951.0,PT Safari Sinar Sakti Film,,93,0,1989-10-12,0,0.0,,,1989
638748,Mereka Kembali,,0.6,False,id,ID,Indonesia,124000.0,PT Dewi Film,,127,0,1975-06-18,0,0.0,,,1975
638123,Oh Baby,,0.6,False,id,ID,Indonesia,5344.0,MD Pictures,ID,87,0,2008-08-08,0,0.0,13+,tt1261925,2008
638120,Asoy Geboy,,0.6,False,id,ID,Indonesia,5344.0,MD Pictures,ID,85,0,2008-08-28,0,0.0,17+,tt1286498,2008
636425,Perempuan di Rumah Angker,,0.6,False,id,ID,Indonesia,78889.0,BIC Pictures,ID,78,0,2012-12-12,0,0.0,,,2012
636198,Lanang,,0.6,False,id,,,,,,23,0,2018-06-14,0,0.0,,tt8304888,2018
634830,Bike Boyz,"Ketika Agus (Aep Bancet) hendak membantu Lilis (Aline Manza) mencari suaminya yang sudah 3 bulan tidak pulang dan tidak berkabar, Vespa Agus hilang diambil orang. Bersama teman-temannya sesama anak Vespa, Agus keliling Bandung mencari Vespa miliknya dan juga suami Lilis, kemudian tanpa sengaja masuk ke dalam kasus yang melibatkan komplotan pencuri, geng motor sampai teroris dan polisi.",0.6,False,id,ID,Indonesia,14140.0,Starvision Plus,ID,95,0,2019-11-14,2,6.8,13+,tt10768466,2019
634247,It's Wijilan,,0.6,False,id,ID,Indonesia,,,,20,0,2018-11-30,0,0.0,,,2018
633530,Ilalang Ingin Hilang Waktu Siang,,0.6,False,id,ID,Indonesia,119592.0,Dinas Kebudayaan DIY,ID,13,0,2015-12-04,0,0.0,,,2015
633448,Natalan,,0.6,False,id,ID,Indonesia,119593.0,Kebon Studio,,28,0,2015-12-25,0,0.0,,tt5265834,2015
633047,Jakarta Subuh,,0.6,False,id,,,,,,13,0,2019-08-15,0,0.0,,,2019
632904,Inem Pelayan Sexy New,"Maromi menemukan sebelah pasang sandal slop. Inem si pemilik sandal slop adalah asisten rumah tangga keluarga Ida dan Moko, karyawan Maromi. Maromi pun bertemu dengan Inem dan melalukan berbagai cara untuk mendapatkan cintanya.",0.6,False,id,ID,Indonesia,31382.0,P.T. Inem Film,,0,0,2019-10-03,0,0.0,,tt10958206,2019
632659,Misteri Pasar Kaget,,0.6,False,id,ID,Indonesia,117691.0,Batavia Pictures,ID,79,0,2012-09-27,0,0.0,,tt2455458,2012
632653,Embun,,0.6,False,id,ID,Indonesia,79527.0,PT. PERFINI FILMS,ID,120,0,1951-09-14,0,0.0,,tt1256569,1951
632652,Lahirnja Gatotkatja,,0.6,False,id,ID,Indonesia,79527.0,PT. PERFINI FILMS,ID,87,0,1960-09-13,0,0.0,,tt1240472,1960
632651,Si Pintjang,,0.6,False,id,ID,Indonesia,115688.0,Perusahaan Film Negara,,67,0,1951-09-13,0,0.0,,tt9174102,1951
632199,Dedemit Gunung Kidul,,0.6,False,id,ID,Indonesia,65114.0,K2K Production,ID,74,0,2011-03-17,0,0.0,D,tt1930318,2011
629747,Mafia insyaf,,0.6,False,id,ID,Indonesia,65106.0,PT Kanta Indah Film,ID,86,0,2010-10-28,0,0.0,,tt1774477,2010
